tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2186436,AzureSupport,False,Thu Oct 19 13:25:37 +0000 2017,@640295 might be something our billing guys will need to review. You can contact the team through: https://t.co/heO4tfFVts  3 ^FC,2186439,2186434
944063,343850,True,Sat Oct 21 16:29:43 +0000 2017,@AzureSupport Thanks for quick reply @azureSupport cross-posted report of missing Windows Subsystem for Linux is at https://t.co/djSXpVsJ7E,944062,944064
1968043,386362,True,Tue Oct 31 14:13:47 +0000 2017,@AzureSupport Please share me the email details so that I can communicate with you people directly..,1968045,1968042
1990983,464996,True,Fri Nov 03 02:22:39 +0000 2017,@azuresupport #azhelp: My subscription ab14d5fe-963f-49ed-85e8-13d83150bfec is active but I am unable to use any resources.What should I do?,1990982,
2391228,AzureSupport,False,Tue Nov 14 09:44:01 +0000 2017,@264263 We are investigating this and will have a response for you shortly.  ^SB,2391227,2391229
795520,AzureSupport,False,Thu Oct 12 14:37:19 +0000 2017,"@309675 Got it, is this the scenario you are referring to: https://t.co/5QGnPK8csA? ^JI",795521,795518
1666405,AzureSupport,False,Mon Nov 06 11:10:16 +0000 2017,@507654 Thank you. One of our engineers will be in touch.,1666406,1666407
1468197,460790,True,Fri Nov 03 00:03:25 +0000 2017,"@AzureSupport Just walk thru the steps above. iOS apps display a list with icons, and fills out props.  Windows store makes you fill in every box.","1468199,1468200",1468196
421297,215387,True,Tue Oct 10 08:02:29 +0000 2017,"@AzureSupport It only exists in one azure ad that we control. It has the status ""not verified"" and the message appears when clicking ""verify"".",421296,421298
1024515,362438,True,Mon Oct 23 18:45:19 +0000 2017,@AzureSupport ...Doesn't give us a clear limit to work within,,1024513
2709757,AzureSupport,False,Mon Nov 20 00:52:19 +0000 2017,@760914 We're sorry to hear about your experience. Please DM us so we may better understand your situation: https://t.co/ObUanPWteA ^MM,,2709758
2180244,AzureSupport,False,Thu Nov 09 16:58:14 +0000 2017,@638900 Thank you! We have alerted the team and they should respond to your post shortly.  ^PB,,2180245
2928526,AzureSupport,False,Wed Nov 29 05:29:21 +0000 2017,"@810173 Hi there. We are happy to help. Could you please DM us more details so we can investigate. ^AB
 https://t.co/EYpi1mphGM",2928527,2928528
133289,AzureSupport,False,Sat Nov 18 15:48:22 +0000 2017,@146052 Excellent! Please let us know if you need any additional assistance going forward.  ^RS,133288,133290
1187262,399184,True,Sun Oct 15 20:52:13 +0000 2017,@azuresupport #azTechHelp how do I upgrade/migrate a classic container registry to a newer registry with webhooks?,"1187261,1187263",
1045877,367252,True,Mon Oct 23 10:15:26 +0000 2017,@AzureSupport Our webserver GrafisoftWeb (IP 23.97.212.197) can't send automatically mails to hotmail and so.,1045876,1045878
370596,AzureSupport,False,Sat Oct 14 22:00:56 +0000 2017,"@203773 We'd like to help, can you give us more details on where you are running into trouble? ^RC",370595,370597
1057146,369610,True,Mon Oct 23 11:58:07 +0000 2017,"@azuresupport #azTechHelp , Not able to access my website outside",1057145,
691301,AzureSupport,False,Mon Oct 16 11:51:42 +0000 2017,@285189 Due to the complexity of this query can you please create a post on  1 ^AL,,691299
2113260,AzureSupport,False,Wed Nov 08 15:39:20 +0000 2017,"@623132 Hi there. We are aware of an issue affecting some customers in South Central US. Would you please forward your Sub ID?  ^SB
 https://t.co/EYpi1mphGM",2113258,2113261
31720,122997,True,Wed Nov 01 11:46:25 +0000 2017,How do you specify Node runtime in App Service? @azuresupport #azTechHelp,"31719,31721",
246886,122998,True,Thu Oct 05 15:33:36 +0000 2017,"@118056 hi, do you know if Azure AD Domain Services support PKI ?",246885,
2393850,AzureSupport,False,Sun Oct 29 07:54:14 +0000 2017,@689210 Could you please direct message us with more information about what you are seeing? ^BG,,2393851
672883,AzureSupport,False,Thu Nov 23 09:38:36 +0000 2017,@280521 We are looking into this now and will advise shortly. ^FC,672882,672884
2262183,AzureSupport,False,Wed Nov 15 16:29:49 +0000 2017,@635224 East US and West Europe are currently available. ^TW,,2262184
2350173,679299,True,Mon Nov 13 21:12:38 +0000 2017,@AzureSupport Done! https://t.co/0c1UdYquDP,"2350174,2350175",2350172
1121576,384557,True,Tue Oct 24 08:01:12 +0000 2017,@AzureSupport i will do that and revert..,1121577,1121575
1444265,455140,True,Mon Oct 16 19:11:59 +0000 2017,"@AzureSupport Sure. JIRA, BMC ITSM  as there are several other ITSM systems ... Do you plan on building these in the future? or a enable a way for us to?",1444267,1444264
147069,AzureSupport,False,Fri Nov 24 14:15:18 +0000 2017,@149407 We’d love to take a look with you. Could you direct message us with more information about your issue? ^BG,,147070
2519161,717588,True,Thu Nov 16 00:29:35 +0000 2017,@AzureSupport done. thanks!,,2519160
2449639,AzureSupport,False,Sun Oct 29 15:58:46 +0000 2017,@173575 You may want to post here: https://t.co/BhIYB8fAnp and send us the link so we can have an engineer assist.  ^PB,2449635,2449640
263381,AzureSupport,False,Thu Oct 12 11:49:33 +0000 2017,@178765 Thanks for letting us know.  Feel free to reach out to us if you have any further Azure related queries. ^BG,,263379
387501,AzureSupport,False,Mon Oct 09 13:53:47 +0000 2017,@207721 Can you please send us your Sub ID and we'll take a look? ^AL,,387499
2954136,815620,True,Wed Nov 29 18:33:01 +0000 2017,"@118056 @AzureSupport hello, did you have a chance to look my question please? Thanks in advance.",2954135,2954137
981892,AzureSupport,False,Mon Oct 16 04:54:52 +0000 2017,@309378 You're welcome  ^TH,,981891
417724,214677,True,Tue Oct 10 03:59:38 +0000 2017,"@203873 @AzureSupport Given error msg you should  deploy to:
eastus, eastus2, centralus, southcentralus, southeastasia, japaneast, australiasoutheast, brazilsouth","418376,418378",417723
99392,AzureSupport,False,Thu Nov 30 17:54:04 +0000 2017,@137801 Can you open a billing ticket for this issue here: https://t.co/heO4tfFVts with the  1 ^TW,,99389
2659020,AzureSupport,False,Sat Nov 18 21:22:07 +0000 2017,@749530 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^PB,,2659021
2640767,745242,True,Fri Nov 17 21:08:05 +0000 2017,"@AzureSupport Is there issue with UK South? Getting issues creating VM &amp; won't create storage for Azure cloud shell, 500 timeout? https://t.co/FjeAhcUPnM",2640766,
1152370,AzureSupport,False,Tue Oct 24 16:18:07 +0000 2017,"@391187 Got it, could you please post about this here: https://t.co/MMJ513u2tv We'd like to share more of this with our engineers. ^JI",1152369,1152371
1204409,AzureSupport,False,Wed Oct 25 07:52:10 +0000 2017,@169515 @118056 We'll take a look and keep you updated. ^AL,"1204408,1204410",1204411
1883266,AzureSupport,False,Mon Oct 23 02:16:01 +0000 2017,"@342556 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^TH
 https://t.co/EYpi1mphGM",,1883267
1261622,AzureSupport,False,Tue Oct 31 13:51:15 +0000 2017,@415544 We have found documentation on health overview: https://t.co/Q8jOoSI0y7. Have a look and let us know if that helps. ^MB,,1261621
2693532,AzureSupport,False,Mon Nov 20 07:50:13 +0000 2017,@757070 Can you send us a screenshot of what you are seeing? ^BG,2693533,2693530
2530190,AzureSupport,False,Mon Oct 30 09:30:14 +0000 2017,@578312 How an we help you today?  ^PC,,2530191
1675202,509669,True,Mon Nov 06 14:02:14 +0000 2017,"@azuresupport #Help
I'm using PBI Workspace Collection, Azure SQL and receving: Could not load template schema associated with this report.",1675197,
2065460,610801,True,Thu Oct 19 01:59:42 +0000 2017,@AzureSupport Done: https://t.co/zqXW5VTx53,2065461,2065459
1868208,558067,True,Wed Oct 18 08:38:43 +0000 2017,"@azuresupport #azhelp:  Hi, I'm getting an error when I create/edit an Alert, I can't find any info about it. Could u help? https://t.co/sRP5dSbiPR",1868207,
2187988,AzureSupport,False,Sat Nov 11 01:25:27 +0000 2017,@629957 This might help! https://t.co/jn2OfSTo7m ^DO,,2187987
130097,AzureSupport,False,Fri Nov 24 05:55:09 +0000 2017,"@145330 The first link we sent you should allow you to find the Inner Error message, which will provide clarity on how to resolve. ^MM",,130098
2872636,AzureSupport,False,Thu Nov 30 04:22:22 +0000 2017,@797574 Did you still need assistance? We're here to help! ^SE,,2872635
2888673,800963,True,Tue Nov 28 14:12:40 +0000 2017,"@AzureSupport I have, they were able to login to may laptop, but not another one. What to check on that laptop https://t.co/5Y0Pc3fnB5",2888675,2888672
1651148,504269,True,Mon Nov 06 06:17:38 +0000 2017,@AzureSupport @118056 What is the min VM size required to apply PowerShell DSC. Am getting an Agent error in DSC node of automation account,1651146,
122584,AzureSupport,False,Mon Nov 20 04:17:22 +0000 2017,"@143345 Thanks for sending so quickly, we are escalating to our engineers to take a look and help further. ^RC",122582,122585
304236,188658,True,Fri Oct 06 22:39:01 +0000 2017,@AzureSupport is there an outage for Azure web apps in Australia East at the moment? We've had a couple of our sites go down all of a sudden,304235,
953012,AzureSupport,False,Mon Oct 23 08:31:19 +0000 2017,@346119 Have you posted on our forum? Let us know! ^AL,,953011
1291589,422044,True,Thu Oct 26 20:31:21 +0000 2017,@azuresupport #azhelp: How do I re-enable a resource or an app,1291587,
1964480,AzureSupport,False,Wed Oct 18 17:10:18 +0000 2017,"@332238 Lets start from the beginning. Were you able to successfully pay? ^RS
 https://t.co/EYpi1mphGM",,1964481
31731,AzureSupport,False,Wed Nov 01 11:40:18 +0000 2017,@122998 https://t.co/18D80IApfP and let us know if this helps with your query?  2 ^FC,,31730
256384,AzureSupport,False,Thu Oct 05 19:05:32 +0000 2017,@176988 Oh no! Can you try clearing your cache/cookies and try again? Or try a private browsing window? ^TW,256385,256386
2328574,AzureSupport,False,Mon Nov 13 14:30:22 +0000 2017,@674298 Great! We're standing by if you need us.  ^AS,,2328575
1410675,335729,True,Tue Oct 17 00:28:06 +0000 2017,"@AzureSupport Hi! By where, do you mean the actual geographic zone (which is Nicaragua)?","1410676,1410677",1410674
672898,280523,True,Thu Nov 23 08:02:37 +0000 2017,"@118056 Hi, Am planning on using #AzureMachineLearningService for some experiments, Does it support MXNET?",672897,
2408360,692534,True,Tue Nov 14 15:54:38 +0000 2017,@AzureSupport I need to restore from a automatic backup done by Azure,2408358,2408368
439556,AzureSupport,False,Wed Oct 11 11:03:45 +0000 2017,@216351 You're welcome! Feel free to reach out if you need assistance with Azure in the future. ^FL,,439555
2563189,AzureSupport,False,Tue Nov 28 08:51:47 +0000 2017,"@727366 Just following up. Were you able to create the forum? If so, please send the link our way. ^MB",,2563188
729522,294730,True,Wed Oct 11 09:07:34 +0000 2017,"@azuresupport #azTechHelp Have an AD admin user that can login to azure, but cannot login to VM.  Any way to re-sync the password?","729520,729524",
835385,AzureSupport,False,Fri Oct 13 08:18:42 +0000 2017,@318889 We’d love to take a look with you. Could you direct message us with more information about what you are looking for? ^BG,835381,835386
809971,312985,True,Fri Oct 13 05:14:33 +0000 2017,"@AzureSupport Hello Goodnight
I ran out of credit and uploaded 7 packages, I logged into the system yesterday 11 am",,809969
1260669,310974,True,Thu Oct 26 09:42:37 +0000 2017,"@AzureSupport I've imported a CSV as a ""other data source"" in application insights and the data shows during import, but when querying it no data is displayed.",1260668,
20212,120446,True,Mon Oct 30 23:10:32 +0000 2017,@AzureSupport How to delete an account?,"20210,20213",
282103,AzureSupport,False,Fri Oct 06 13:02:22 +0000 2017,@183202 Thanks. Can you review some of the suggestions on https://t.co/T61R4HCvQV and let us know if this helps? ^FC,,282101
2350155,679297,True,Mon Nov 13 17:16:46 +0000 2017,"@azuresupport #azTechHelp
I need move my VHD of the Azure to my host Hyper-v. After the download i have a error to start an nem VM in Azuere: Virtual hard disk files must be uncompressed and unencrypted and must not be sparse.what should I do?","2350154,2350156",
388757,AzureSupport,False,Tue Oct 03 05:34:51 +0000 2017,@207991 Hi there how can we help you today? ^TH,388756,388758
2540138,AzureSupport,False,Thu Nov 16 10:34:41 +0000 2017,@720481 We are looking into this and will advise shortly. ^FC,2540137,2540139
2583943,AzureSupport,False,Thu Nov 16 23:33:34 +0000 2017,"@732246 OK, happy to take a look. Can you direct message us with more info? ^JY
 https://t.co/EYpi1m7Gic",,2583944
728942,AzureSupport,False,Wed Oct 11 08:31:31 +0000 2017,@294602 Our product team might also be able to offer you solutions: https://t.co/K9xDgxKV31  2 ^FL,,728940
885733,330315,True,Thu Oct 19 06:49:09 +0000 2017,@AzureSupport Thanks. I'll try the link but I think it's only on American Tenants.,885732,885734
857424,AzureSupport,False,Fri Oct 20 16:20:40 +0000 2017,@323606 We believe there are scenarios where customers have used Application Gateway for Containers.  1 ^JI,,857423
66485,AzureSupport,False,Tue Nov 28 08:14:17 +0000 2017,@131206 We'd like to have an engineer look into this. Please post here: https://t.co/2TNHxwHy6m  and send us the link.  ^DY,,66484
2627394,742099,True,Fri Nov 17 23:29:53 +0000 2017,"@AzureSupport Size of the window, I would like it to occupy 1 screen not stretched over 2 👍🏻",2627396,2627393
889397,AzureSupport,False,Fri Oct 13 17:31:29 +0000 2017,@331158 Would you mind posting here: https://t.co/2IWMPEpgcd and sending us  link so we can alert the portal team? Thanks! ^PB,889396,889398
851507,322271,True,Sat Nov 04 07:59:15 +0000 2017,"@AzureSupport They promised to reply in 2 hours.. It's 13 hours and counting. :( 
Our customers using our mobile app are facing issues..",851506,851508
1712389,AzureSupport,False,Tue Nov 07 02:07:34 +0000 2017,@116052 We are investigating this and will have a response for you shortly.  ^SE,1712390,1712391
2147554,AzureSupport,False,Wed Nov 08 19:26:08 +0000 2017,"@631250 Sorry to hear you are having trouble. Could you please DM us with details including region and Sub ID? ^JN
 https://t.co/EYpi1mphGM",2147555,2147556
1435563,AzureSupport,False,Thu Nov 02 16:22:11 +0000 2017,@408508 Could you possibly post here: https://t.co/MMJ513u2tv and send us the link so we can have an engineer assist? Thank you.  ^PB,,1435562
348310,AzureSupport,False,Sun Oct 08 06:39:48 +0000 2017,@198924 We found some documentation with troubleshooting steps that may help: https://t.co/tzeGa0U0cg ^RC,,348311
523346,AzureSupport,False,Sat Dec 02 04:03:34 +0000 2017,@240420 Thanks for the feedback. Please visit https://t.co/yYdBJYHmaU so that we can get this captured for the Product Team. ^AB,,521566
2978491,821451,True,Tue Oct 31 20:30:51 +0000 2017,@AzureSupport The current status of the virtual machine is: stopped (unassigned),,2978490
304235,AzureSupport,False,Fri Oct 06 22:42:10 +0000 2017,"@188658 Hi, could you please Direct Message us your Subscription ID? https://t.co/SS2AcJOEWS ^JI",,304236
1497098,AzureSupport,False,Fri Nov 03 12:17:27 +0000 2017,@467590 We can see you have poste your question on the forum. We will raise it with our team and they will respond to your post ^MB,,1497099
444055,220198,True,Wed Nov 22 08:54:34 +0000 2017,@AzureSupport Hey guys! Is there something wrong with swapping web app slots? It takes way longer than usual. Any outages?,444053,
1328336,429898,True,Fri Oct 27 12:06:04 +0000 2017,@AzureSupport Kindly help!,1328335,1328337
526032,241716,True,Sat Dec 02 06:10:23 +0000 2017,"@azuresupport #azcommunity
my mistake i have canceled my azure subscription , pls make it restore. The subscription '3f40ef7e-53b7-4b8d-88e4-e00f6a94af88'",526031,
633107,270062,True,Wed Nov 22 16:22:48 +0000 2017,@azuresupport #azTechHelp,633105,
500536,AzureSupport,False,Sun Dec 03 18:29:03 +0000 2017,@120594 That team may not monitor the github issue repo you posted to. We recommend posting here: https://t.co/923oV1HGoY  ^TW,500538,500535
1093952,378192,True,Mon Oct 23 20:46:41 +0000 2017,@azuresupport #azhelp: Trying to setup Azure sub for nonprofit. Got msg about being in good standing. Request __credit_card__ not answered.,1093950,
618681,167340,True,Wed Nov 22 13:55:25 +0000 2017,"@AzureSupport Any reason why we'd be getting this error? We've re-installed, cleaned out temp folders to no avail. https://t.co/UMG38wJgeZ",618680,
408346,212334,True,Mon Oct 09 22:10:10 +0000 2017,@AzureSupport It’s for PTC PDME cAD vault software install.  We want to rename it to https://t.co/n3ODMl8cqe.  I’m not an IT person so need help,,408344
296298,157633,True,Fri Oct 06 18:20:12 +0000 2017,@AzureSupport trying to add a subscription and its telling me a problem exists with my account. Submitted a ticket but have to way 24 hrs??,296297,
1115679,383258,True,Tue Oct 24 05:48:43 +0000 2017,@AzureSupport It's deployed okay using 2017-04-01. Any ideas why 2016-07-01 suddenly not supported? We are using australiaeast region.,1115680,1115678
321055,AzureSupport,False,Sat Oct 07 12:49:21 +0000 2017,@192502 Are you able to delete the existing registrations from the hub? As per the suggestions on https://t.co/gb3bd5klXW .  1 ^FC,,321052
421870,AzureSupport,False,Tue Oct 10 10:12:19 +0000 2017,@215496 We have sent this on to our engineers. They will have an update as soon as possible. ^MB,,421868
2386274,AzureSupport,False,Fri Oct 20 10:04:19 +0000 2017,@687700 We found some documentation from ClearDB that should help: https://t.co/O8u8OAihP6 Let us know how it goes. ^SN,2386273,2386275
1393388,AzureSupport,False,Mon Oct 16 16:07:14 +0000 2017,@444058 Is your database in a continued state of deploying? ^JI,1393373,1393389
853808,AzureSupport,False,Fri Oct 20 15:55:47 +0000 2017,"@322792 and send us the link, we can have a Security Center engineer assist.  2 ^PB",853810,853806
185584,517204,True,Mon Nov 06 20:53:51 +0000 2017,@AzureSupport Why is this affecting use of Office 365 in Canada?,"1706600,1706599",185569
1985678,AzureSupport,False,Wed Oct 18 18:34:52 +0000 2017,"@587795 Thank you. We have escalated this to the relevant department. An engineer will respond via your post, so keep an eye on it. ^BG",,1985679
194316,161681,True,Wed Oct 04 12:23:45 +0000 2017,@AzureSupport We do use the DNS hostname and not IP for the end point. Can I dm a link to my https://t.co/VLHLdNPprL.trace.log ?,194314,194317
2267601,659964,True,Sat Nov 11 08:28:44 +0000 2017,@659965 @AzureSupport Also having issues: https://t.co/wEzrZwIaIc,"2267600,2267602,2267603,2267604",2267605
579780,AzureSupport,False,Sun Dec 03 10:36:24 +0000 2017,@256551 Could you please direct message us with your sub ID? ^PC,579781,579782
2844258,282591,True,Mon Nov 27 17:15:37 +0000 2017,@AzureSupport Thank you.,,2844257
287720,AzureSupport,False,Fri Oct 06 15:09:57 +0000 2017,@184320 Got it. Take a look at this one and let us know if this is more of what you are referring to: https://t.co/ecmJS80KHD ^RS,287721,287722
1023624,AzureSupport,False,Sat Oct 14 16:27:41 +0000 2017,@362228 Have you been receiving confirmation emails? We have located some documentation that might help: https://t.co/Wzz2amECwn  ^RS,1023623,
2943700,AzureSupport,False,Wed Nov 29 14:37:21 +0000 2017,"@813217 Thanks, we are looking into this and will advise shortly. ^FC","2943698,2943702",2943703
2965626,AzureSupport,False,Wed Nov 29 22:51:17 +0000 2017,"@818182 Can you send us your subscription ID in a private message? ^TW
 https://t.co/EYpi1mphGM",,2965624
2127818,AzureSupport,False,Thu Oct 19 07:02:17 +0000 2017,@626439 We suggest opening a suport case here: https://t.co/VSZLvMy5Kl . Our subscription team can help you through this process. ^FL,2127814,2127819
185576,515429,True,Mon Nov 06 20:14:04 +0000 2017,@AzureSupport It's hard to check the status page when the status page is down too.,1699623,185569
1433202,AzureSupport,False,Thu Nov 02 14:01:43 +0000 2017,@452771 No problem :) We will update this message as events warrant. ^BG,,1433201
176155,AzureSupport,False,Sun Nov 26 16:38:06 +0000 2017,@157438 Hello! Could you DM us and elaborate on your issue a little bit more? https://t.co/ObUanPWteA ^NA,176156,176153
248561,AzureSupport,False,Thu Oct 05 16:28:17 +0000 2017,"@175055 Hi there! We can't find any specific support for this standard. However, we'd imagine our customers would find a number  1 ^TW",,248562
851018,AzureSupport,False,Fri Oct 20 18:58:55 +0000 2017,"@322166 Great thanks, we'll pass this along to the appropriate team. ^JI",,851016
2328652,621998,True,Mon Nov 13 10:44:53 +0000 2017,@AzureSupport Thank you,2328651,2328653
399813,210529,True,Mon Oct 09 19:18:56 +0000 2017,@AzureSupport Done! https://t.co/VS4Ru7onyb,399815,399812
2408372,692534,True,Tue Nov 14 15:19:27 +0000 2017,"@azuresupport #azTechHelp
How can I restore a backup of my SQL Server DB?",2408371,
2119205,AzureSupport,False,Wed Nov 08 13:01:57 +0000 2017,@522665 Glad to hear it! If you need anything else just let us know. ^SB,,2119206
291284,185357,True,Fri Oct 06 15:54:42 +0000 2017,@azuresupport #azhelp:trying to use azure ad connector to MS Flow: user role need permission; it's not clear how to assign permission: docs?,291282,
384946,AzureSupport,False,Mon Oct 09 11:41:50 +0000 2017,@207139 We are checking this internally and will give you an update shortly.  ^MB,384947,384948
71141,AzureSupport,False,Thu Nov 30 09:47:08 +0000 2017,@131981 Sorry to hear that. Have you checked the spam/junk folder? ^BG,71142,71143
1690207,513126,True,Mon Nov 06 20:14:34 +0000 2017,"@azuresupport #azTechHelp
Bonjour mon compte TFS online semble avoir disparu, Quelqu'un peut m'aider ? urgent",1690206,
470727,AzureSupport,False,Fri Dec 01 07:36:56 +0000 2017,"@227084 Hi Mehmet, can you refer to the documentation on https://t.co/ltpdLzZNSW and let us know if this helps? ^FC",470728,470729
2720263,AzureSupport,False,Mon Nov 20 08:49:28 +0000 2017,@763309 We are investigating this and will have a response for you shortly.  ^SB,"2720262,2720264",2720265
47612,AzureSupport,False,Wed Nov 01 16:45:15 +0000 2017,"@126634 Hi, could you please provide us with more info about the issue you are experiencing? ^JI",47611,47613
194290,161676,True,Wed Oct 04 14:09:05 +0000 2017,@AzureSupport The MAC signature found in the HTTP request   'yt5AmAfDQ9l+bg0iJBTeX3ctX1r9brdUcLv3ZZVTngo=' is not the same as any   computed signature.,,194289
2145199,286631,True,Thu Oct 19 10:42:19 +0000 2017,"@AzureSupport I'm use Edge browser,and I signed up in Text Analytics API by Azure.But,when i use the key in the APIs Documentation and PowerApps send 401",,698524
1392798,443935,True,Sat Oct 28 13:00:35 +0000 2017,"@AzureSupport Thanks, but it says in billing is based on (see screenshot). I have no pipelines, no SSIS packages deployed, no data movement and no activities ever - I just deployed the IR to test a script and havent dont anything with it. I have contacted support. https://t.co/jN0bS7iB4f",1392795,1392803
1282813,AzureSupport,False,Thu Oct 26 17:29:55 +0000 2017,"@420102 Hi there. Can you send us a private message with details about this issue? ^TW
 https://t.co/EYpi1mphGM",,1282814
2759560,279098,True,Tue Nov 21 03:54:12 +0000 2017,"@azuresupport #azTechHelp dont receive Push Notifications anymore on iOS 11.1.1. Certs are valid, APPs since a year in the Store, worked always. Any known problems",2759559,
1954709,AzureSupport,False,Sun Oct 29 18:50:47 +0000 2017,"@580234 We're sorry to hear you're experiencing difficulty. Can you send us a private message so we can assist?  ^TW
 https://t.co/EYpi1mphGM",,1954710
1793623,186675,True,Thu Oct 12 05:02:31 +0000 2017,@335207 Happy someone is taking a look. It is now suddenly unable to load  `https://t.co/kMEB3Kxg4o`. Wonder if @AzureSupport has seen that before.,"1793624,1793622",1793625
2471462,706843,True,Wed Nov 15 11:14:44 +0000 2017,"@AzureSupport Central US
e02966b4-8fb4-4c2f-bb04-5335438df522",2471461,2471463
1479639,AzureSupport,False,Fri Nov 03 06:59:53 +0000 2017,@463593 Could you post this on https://t.co/923oV1HGoY and send us the link? We'll have an engineer take a look. ^BG,1479640,1479641
2328719,674322,True,Mon Nov 13 03:36:14 +0000 2017,@azuresupport #azTechHelp,2328718,
260298,AzureSupport,False,Thu Oct 05 20:44:52 +0000 2017,"@177940 Could you please DM us with any errors or screenshots that may help? Thank you.  ^PB
 https://t.co/EYpi1mphGM",260299,260300
1588746,488570,True,Mon Oct 16 18:03:56 +0000 2017,@118056 I have been waiting for a couple of weeks now to get my bot approved for Bing Search. Who can I contact to check the status? Thanks! https://t.co/dp05XKJkL6,"1588745,1588747,1588748",
2538674,278116,True,Thu Nov 16 05:33:00 +0000 2017,Anyone know how to log in to @118056 from @98492? Installed the extension but logging in shows logging in on the status bar and nothing happens...,"2538672,2538679",
111150,AzureSupport,False,Thu Nov 23 19:54:07 +0000 2017,@140725 Hello. We have found some information that might help: https://t.co/QXjNWQb0ec ^RS,,111151
1563814,482903,True,Sat Nov 04 10:43:25 +0000 2017,@AzureSupport Thanks a lot for prompt response :) Will do!,"1563813,1563815",1563816
832287,318224,True,Fri Oct 13 05:25:16 +0000 2017,@azuresupport #azcommunity,"832286,832288",
1690266,513146,True,Mon Nov 06 19:56:53 +0000 2017,"Hmmm, @AzureSupport is there an outage outside of @191997 going on? My site completely won't load and another side is having DB issues.","1690264,1690267",
691309,285191,True,Mon Oct 16 10:58:31 +0000 2017,@AzureSupport Thank You.,,691308
194206,161658,True,Tue Oct 03 18:10:00 +0000 2017,"@azuresupport #azhelp:I used VS 2017 to deploy a web api service. Reported success, but returns 404 error when I browse to it. What to do?",194205,
381160,AzureSupport,False,Mon Oct 09 09:38:02 +0000 2017,"@185706 We're not sure that you seen our previous response. We have a forum post that should help: 
https://t.co/LLGgzoFLCS  ^AL",,381161
1592339,AzureSupport,False,Sun Nov 05 00:33:39 +0000 2017,"@489454 We'd like to help if we can, what issues are you running into? ^RC",1592338,1592340
304813,AzureSupport,False,Sun Nov 19 18:04:10 +0000 2017,"@188766 Hello! For questions about pricing, we recommend opening a Billing support ticket through the Azure Portal:  1 ^NA",,304811
425357,216198,True,Tue Oct 10 12:01:32 +0000 2017,@AzureSupport my post was marked as spam??,425358,425356
2659059,AzureSupport,False,Sat Nov 18 14:07:34 +0000 2017,"@749533 Then you will post to the forum about your issue. Once that is done, you can send us the link and we will send it on. ^BG",2659058,2659060
2578147,AzureSupport,False,Thu Nov 16 21:31:15 +0000 2017,"@23873 If you'd like to post here: https://t.co/BhIYB8fAnp and send us a link to the post, we can have an engineer assist. ^PB",2578148,2578149
2107973,AzureSupport,False,Wed Nov 08 09:44:02 +0000 2017,@227595 Could you please direct message us with more information including your sub ID? ^MB,,2107974
129069,145056,True,Fri Nov 24 05:14:18 +0000 2017,"@AzureSupport I will go ahead and create it now, 
thank you for your kind response,",129067,129075
1017896,AzureSupport,False,Sun Oct 22 21:35:08 +0000 2017,"@292545 Awesome! We're happy you have a valid and successful workaround! Also, thank you, Derek! ^BH",,1017897
1410695,AzureSupport,False,Tue Oct 17 02:34:44 +0000 2017,"@335729 Our Engineering Team is actively working on the issue. Please continue to work with them, and keep us updated on the status. ^TH",1410696,1410694
2187994,640701,True,Thu Nov 09 19:35:15 +0000 2017,@azuresupport #azTechHelp  Trying to upgrade from Azure AD Premium trial to Azure AD P1.  Not working - how to upgrade?,2187993,
2392554,AzureSupport,False,Thu Nov 16 09:22:45 +0000 2017,@404163 The forum was recently updated. Please review and reply to the thread if you need further assistance. ^SN,2392555,2392551
2916337,AzureSupport,False,Tue Nov 28 22:55:47 +0000 2017,@807218 Can you create a forum post with the tag “azure-container-service” and send us the link? https://t.co/pISR5fKPp8 ^TW,2916335,2916338
333889,AzureSupport,False,Sat Oct 07 19:48:14 +0000 2017,@195558 Are you getting any errors you can take a screenshot of? Any additional details you can provide would be appreciated.  ^DB,333890,333891
1409023,447507,True,Sat Oct 28 19:01:01 +0000 2017,"@azuresupport #azTechHelp
when I try to deploy IoT Hub Device Provisioning Service it fails with an error code: IH404006",1409022,
2147549,AzureSupport,False,Wed Nov 08 19:27:13 +0000 2017,"@631249 We'll translate as best we can, but can only respond in English. Can you DM us with more details? ^JN
 https://t.co/EYpi1mphGM","2147550,2147551,2147552",2147553
1281083,AzureSupport,False,Thu Oct 26 17:10:27 +0000 2017,@419747 Feel free to post here: https://t.co/qC3eBlAmNr and send us the link and we can have an engineer assist if you would like. ^PB,,1281084
1473193,461961,True,Mon Oct 16 20:14:33 +0000 2017,"@AzureSupport We need to report the unauthorised creation of a bizspark account under our domain, what's the best way to reach you?",1473192,
935176,AzureSupport,False,Sat Oct 21 17:31:57 +0000 2017,@341796 The linked app should move to the new certificate. If you could post here:  https://t.co/U1BAxPBmjn   1 ^PB,,935177
2538670,722030,True,Thu Nov 16 01:58:58 +0000 2017,"Does @118056 Time Series Insights use @98499's time series DB and visualization? If so, what's the markup $?","2538669,2538671",
147067,AzureSupport,False,Fri Nov 24 14:13:51 +0000 2017,@149406 We believe it is possible. here is some more information on resizing: https://t.co/URg0vXrgeu ^BG,147071,147066
