customer_tweet_id,customer_text,company_tweet_id,company_text,is_resolved
2832007,"@AzureSupport client experiencing intermittent on the live Acumatica Azure environment, the sys admin client side would like to run ICMP test for a day and gather the results to rule out if it is his line which causes the delays or Azure issues that cause bottleneck",2832005,@171988 We are sorry but we are still a little unclear about this. How can we help right now? ^BG,True
2832006,@AzureSupport how to ping \ ICMD an Azure cloud service from a remote machine?,2832008,"@171988 ICMP protocol is not permitted through the Azure load balancer, Port Pings can be used instead: https://t.co/Lgt8CbJdju ^DY",True
2832009,@AzureSupport You guys are awesome thanks this is what I was looking for,2832010,"@171988 Thanks, happy to be of help! :) ^DY",True
2832012,"@azuresupport #azTechHelp Client would like to do ICMP\ping on the VM\Cloud service for a day to test the line, slowdown issues on Azure",2832011,@171988 Could you provide us with more information about the issue?  ^BG,True
2832015,"@AzureSupport You can find my ticket here: 

https://t.co/K1ZR0IS0BD",2832013,"@788492 Thanks, we've raised this to the team, an engineer will be in touch via your post when an update is available.  ^DY",True
2832018,@AzureSupport Thanks for the fast response! Unfortunately it doesn't help. I did exactly the same like in the documentation. Even the preinstalled runbooks such as AzureClassicAutomationTutorialScript don't work. Tried it on Chrome (Mac OS) and IE (Win10). https://t.co/fyt4lyuSyQ,2832017,"@788492 Thanks, we'd like to get an engineer look at this for you. Could you create a  1 ^DY",True
2832020,"@azuresupport #azTechHelp Azure Automation is not giving me an output in the test area for 

Workflow CreateTeam
{
Write-Output ""Hello World""
}

Any hints?",2832019,"@788492 Hi there, sorry to hear that. We have some documentation which may help: https://t.co/3N4iw2ES7k ^DY",True
2834663,"Greetings @AzureSupport  - does setting an Azure department spending quota in the EA Portal turn stuff off when the limit is reached, or does it just send an alert and the meter keeps running? Can't find it in the docs. Thx!",2834660,@147518 We're reviewing your query and will provide a follow up soon. Stay tuned!  ^DY,True
2834664,"@AzureSupport Thanks - ""Spending limit, billing alerts, and invoice guidance do not pertain to EA Subscriptions"" - does this mean that departmental quotas are alert only?",2834665,@147518 We'd recommend opening a free billing case here: https://t.co/heO4tfFVts so a support engineer can look into this for you. ^DY,True
2834666,"@AzureSupport Done, Ta.",2834667,"@147518 Great, please feel free to keep us updated on your progress :) ^DY",True
2834671,"@azuresupport #azTechHelp
Hello - I am having issues creating a subnet Gateway, my address is 192.168.4.0/24 network and when I use 192.168.4.x (CIRD) it tells me that I cannot use that address..Any ideas?",2834670,"@789070 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^DY
 https://t.co/EYpi1mphGM",True
2834674,"What a great feature ""Enterprise spotlight content in azure"" only no such service exists. Anyone knows what's going on here?@115890 @118056 @33608 https://t.co/AH77x469fW",2834672,@789071 Let us look into it. ^MB,True
2834676,"@AzureSupport Thanks, I have customer that requests this feature. Any roadmap for this?",2834677,@789071 feedback on improvements you would like to see in here: https://t.co/FSd94qIGmM Apologies for that.  2 ^MB,True
2834676,"@AzureSupport Thanks, I have customer that requests this feature. Any roadmap for this?",2834678,@789071 Unfortunately that's all the information we have at the moment. You can share your  1 ^MB,True
2834680,"@AzureSupport Yes, it is. Site's down now because the database tables just up and disappeared. Never seen this before.",2834679,"@789072 Understood, could you please direct message us with more information including your sub ID and region?  ^DY
 https://t.co/EYpi1mphGM",True
2834682,"@AzureSupport - what just happened to my database? All tables and data are gone, and there are no backups available! https://t.co/tVB1Adh1kK",2834681,@789072 Is this issue with your Azure SQL database? ^AL,True
2834686,"@118056 Does anyone from Azure Search team is on twitter ? Digging deep on this and have questions :) thanks in advance! 
//yes i could forward this by the Microsoft Partner account but even with our Gold level it always take more time than twitter",2834685,"@789073 @118056 We'd be happy to help, please feel free to send us more details :) ^DY",True
2834689,Tengo problemas para terminar mi registro con @118056 ¿como me pueden ayudar? ):,2834688,@789074 @118056 We're here to help! Can you please elaborate on your issues? Please feel free to Direct Message us more details. ^AL,True
2837467,@AzureSupport All of our databases in ElasticPool in North Europe unavailable. Non pool DB in same server works. What is up?,2837466,"@789726 Could you please direct message us with more information including your sub ID?  ^DY
 https://t.co/EYpi1mphGM",True
2837469,@AzureSupport USA,2837468,@789727 The sales team can be reached here: 1-800-867-1389 or chat can be reached here: https://t.co/Zvf4Pr8kPy in the bottom right. ^PB,True
2837472,"@azuresupport #azhelp: our website https://t.co/Ixiw3iSdtt has the SSL certificate expired, it is possible to verify if we purchased it with you?",2837470,@789727 The billing/subscription team would have the best answer on this for you: https://t.co/heO4tfFVts ^PB,True
2837471,"@AzureSupport need a live chat or a phone number, it is urgent",2837473,@789727 What country are you located in? ^PB,True
2837475,#Azure please provide web console to let people access to their Linux virtual machines when they have no access to ssh for any reason. I waste my 2 days by talking to your customers support.,2837474,@789728 Sorry to hear that you had a difficult experience. Please post you feedback here: https://t.co/FSd94qIGmM  ^MB,True
472763,@azuresupport #azTechHelp How do i move VMs from an old PAY-AS-YOU-GO subscription to our new subscription?,472764,"@227591 As there are few options, please have a look at the document here: https://t.co/CclAMsmtyP Let us know if you need more info ^MB",True
2837477,@azuresupport #azhelp:,2837476,"@789070 Hi there, we're here to help. Could you provide us with more details about what you are seeing?  ^DY
 https://t.co/EYpi1mphGM",True
2840677,@AzureSupport Just signed up for a student Azure account. Verified everything and I'm still unable to do anything in Azure without complaining that I need a subscription.,2840676,@790464 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^TW,True
2840679,"@AzureSupport Hello team, Biztalk services are no more working on Azure! Could you check it for me please? User Email: __email__",2840678,"@790465 Hi there! We're sorry, we are not able to look into account issues. Can you DM us some details about this issue? ^TW
 https://t.co/EYpi1mphGM",True
2840681,@AzureSupport I'll say hello if I have any other issues 😊,2840680,@790466 Sounds like a plan! We're here 24x7 ^PB,True
2840685,@AzureSupport Okay. So I should choose the sql yea?,2840684,"@790466 From what we're reading, SQL is the option you want. We have another suggestion, can you send us a DM? ^TW",True
2840687,"@AzureSupport Thanks but this doesn't solve my issue. I'm following a guide that's asks me to choose ""document db"" as my api on creation of the cosmos db account. There is no ""document db"" in the drop down like the guide I'm following suggests. I had picked mongo db seeing its also a nosql..",2840686,@790466 The SQL option contains the DocumentDB API. ^TW,True
2840691,@AzureSupport hello. I'm trying to create an azure cosmos db resource. Choosing document db as my api. I can't find document db tho. Only mongo db and a few other options. Need assistance urgently pls,2840690,@790466 We've found some documentation that may help with that: https://t.co/LvUSjl7RX8 ^TW,True
2840693,"@azuresupport #azTechHelp Boa tarde, consigo ter um ip statico para o servidor sql? Para liberacao em cliente, necessitam de um IP fixo. Obrigado!",2840692,"@790467 Hi! We'll do our best to translate, but can only respond in English. Can you DM us to continue the conversation? ^NA",True
2844248,"Is it normal for @AzureSupport to annoy you with phone calls at all times of the day (early morning, day, dinner, bed time) when you specifically requested email? Literally can't stop the calls from overseas and telling them to email via phone and email is not enough... 😢",2844247,@156456 We apologize for this experience. Can you send us your ticket number in a private message so we can look into the matter? ^TW,True
2844250,@AzureSupport No. I've not deployed streaming endpoints before.,2844249,"@791244 Can you send us your subscription ID in a private message? ^TW
 https://t.co/EYpi1mphGM",True
2844252,@AzureSupport What can I do to make it start correctly? https://t.co/8cDfP430CN,2844251,@791244 It may take some time to deploy a new streaming endpoint? Have you deployed streaming endpoints before? ^TW,True
2844256,@AzureSupport My default live streaming endpoint doesn't start and I can't stop or cancel it. Any idea what the problem is or what I can do to make it start correctly?,2844253,@791244 Are you getting any errors when you try to stop or stop it? ^TW,True
2844259,@AzureSupport Posted to the following link - https://t.co/D7jQHwsARO,2844257,@282591 Thank you. I've alerted the team and they should respond to your post shortly.  ^PB,True
2844261,"@AzureSupport Thanks for you reply. We got this Alert from __email__ , is this a genuine Email ?",2844260,@282591 Could you possibly post here: https://t.co/cDWHFPOZy5 and send us the link so we can have the security center team assist? ^PB,True
2844264,"I am got an RDP scanning alert from Azure , Can you please let me know how prevent this from occurring in the future ? @azuresupport #azcommunity",2844263,@282591 Could you please direct message us with more information about what you are seeing? Possibly a screenshot? ^PB,True
2844266,@azuresupport #azhelp: Trying to find the login for azure site.  I am able to login into ftp site,2844265,"@791245 Can you send us a private message with some details here? We're not sure we understand. ^TW
 https://t.co/EYpi1mphGM",True
71149,@AzureSupport @131983 @131983 don't leave me hanging!,71150,@131982 You can also try the support options here: https://t.co/suFL3qx2mi ^JI,True
2847897,@azuresupport #azTechHelp,2847896,@227593 Hi there. How can we help? ^TW,True
2847899,"@AzureSupport Hello, I'm having issues with AD sync, I already worked with a tech who closed the ticket. He said I was using the incorrect version of windows however I tried using a version he said is supported and now I'm getting an error on the same step.",2847898,"@792028 Hi, could you please direct message us the Support Request ID you had previously opened? https://t.co/SS2AcJOEWS ^JI",True
2847901,@azuresupport Why is Azure files trying to negotiate to SMB1 when I try to mount externally? It is causing mounting to fail using Win10 v1709.,2847900,@792029 Can you provide us with some more detail in a DM? Do you have a screenshot showing the SMB1 negotiation? ^TW,True
2851088,@AzureSupport can you provide me a list of regions I CANNOT use with My Visual Studio Enterprise MSDN Azure Account? I'm getting an error trying to stand up IaaS VM and ASR test in Central US (closest to me) and it says my sub doesn't have rights to do this?,2851086,"@161654 Hello, we recommend filing a subscription management support request via your portal to better assist here: https://t.co/heO4tfFVts ^JI",True
2851090,@azuresupport #azhelp: Database 'master' is not currently available. Can't log in SSMS since this morning.,2851089,"@792749 Could you please direct message us with more information about what you are seeing? Possibly a screenshot? ^PB
 https://t.co/EYpi1mphGM",True
2854111,"@azuresupport #azhelp: German Cloud create new Notification Hub failed with Internal Server Error, any know Issus? Normal Cloud works fine.",2854110,@793416 We're not tracking any issues with that service in that region at this time. Can you elaborate in a private message? ^TW,True
2854113,"@AzureSupport Thanks so much! I was able to get the issue to an engineer, and it turns out the issue was a ""brownout"" on the database node my database was on. They were able to fix it and get me up and running again!",2854112,@789072 Glad to hear it! ^TW,True
472793,@AzureSupport nope - thought 'custom images' in lab are not VHD backed now?,472794,"@227595 If you could post here: https://t.co/wu4wE0pgh8 and send us the link, we can have a engineer from that team answer best.  ^PB",True
2857024,@azuresupport #azcommunity. When I try to move VSTS to the other subscription Azure Portal gives me an error (2/2),2857023,@794074 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^PB,True
2857026,"@azuresupport #azcommunity. I have an Azure account, that has two subscriptions, one that is Invoiced, the other tied to a credit card I'm trying to buy something from VSTS marketplace, but it's telling me I need my VSTS account tied to the subscription with the credit card(1/2)",2857025,@794074 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^PB,True
1491585,"@azuresupport #azTechHelp
My azure wordpress website is throwing this error: Error establishing a database connection https://t.co/vbEv6AWRFL",1491586,@466405 Are you still seeing this issue? ^PB,True
1720359,@AzureSupport send me some tips to improve Azure DB performance,1720360,@520684 Was this documentation helpful? ^PB,True
472788,"@azuresupport #azTechHelp

 am deploying Database pool with around 15 databases, its been deploying more than 24 hours

Is that expected?",472789,@227594 take a look with you. Could you direct message us with more information about your issue? !askForDm!  2 ^PB,True
472788,"@azuresupport #azTechHelp

 am deploying Database pool with around 15 databases, its been deploying more than 24 hours

Is that expected?",472790,@227594 Could you please direct message us with more information about what you are seeing? We’d love to  1 ^PB,True
2857028,@AzureSupport https://t.co/cP8fZ5lNXQ,2857027,@794075 Thank you! We've alerted the team and an engineer should respond to the post shortly.  ^PB,True
2857030,@AzureSupport Done.  Thanks!,2857029,@794075 Could you please send us the link to the created post so we can let the team know? Thanks! ^PB,True
2857032,@AzureSupport Hello! Any idea when when legacy Auth will be a supported client app condition in Azure AD?!  Thanks!,2857031,@794075 Could you possibly post here: https://t.co/qNh43KCQcX and send us the link so we can have an Azure AD engineer answer this? ^PB,True
2858874,@azuresupport #azTechHelp Are the reference architecture scripts all broken? I get the same error on all of them https://t.co/2RymLZVErD,2858873,@674300 Hi there. Can you confirm the error message you are receiving?  ^SB,True
2860914,@AzureSupport All set: https://t.co/Qd6tXLSni7 thanks!,2860913,@335729 Great! We'll get an engineer engaged on this! ^TW,True
2860916,@AzureSupport AAD Connect can roll back from password pass through to hash with out downtime or impact in the user accounts?,2860915,@335729 Can you post this question to our forum here: https://t.co/qNh43KCQcX and send us the link? We'd like to engage an engineer. ^TW,True
472798,Struggling with updating the service credential for the Let's Encrypt web job in Azure. Only getting weird error messages.,472799,"@227596 Hi there. We're here to help. Feel free to DM us more information and we can take a closer look! ^SE
 https://t.co/EYpi1mphGM",True
2863820,@azuresupport #azTechHelp is there a way to move VM to a new Virtual Network in Azure Portal?,2863819,"@795486 There is not. You'll need to backup the VM, and redeploy it to the new virtual network. ^TW",True
2868655,@AzureSupport https://t.co/53lwPip9nj,2868653,@796654 Thanks! We've escalated your post. Please continue to monitor the forum and keep us posted! ^SE,True
2868654,@AzureSupport Thanks again,2868656,@796654 Anytime! We're here to help. ^SE,True
2868657,"@AzureSupport By chance, do you know how long the response time will be?",2868658,@796654 We cannot guarantee a specific response time however please know that engineers are working to respond ASAP ^SE,True
2868661,"@AzureSupport Do ""Elastic Database Transactions"" work for both ""Elastic Pools"" &amp; ""Single Databases"" in ""Azure Sql Databases""?",2868659,@796654 Hi there. We're looking in to your question and will have a response shortly. ^SE,True
2868664,@AzureSupport https://t.co/bN9dkekOSE,2868663,@796655 Thanks! We have escalated your post to the correct team. Please continue to check the forum and keep us posted! ^SE,True
2868666,@AzureSupport But what is strange that the service has disappeared from the portal,2868665,@796655 Can you create a post on https://t.co/Yj7X8xYEPM and send us the link? We'd like to connect you with an engineer. ^MM,True
2868668,"@AzureSupport We created an application in the media service, everything was running perfectly, but it simply disappeared from the azure portal.
When I enter costs it is still being charged, but all applications are with error 401",2868667,@796655 It's possible that the header is missing or the token is expired/invalid: https://t.co/kIpKT4dP8M ^MM,True
2868670,"@azuresupport #azTechHelp My media service from the Azure has disappeared, how to solve this?",2868669,@796655 Could you provide us with more information on your issue? ^MM,True
2868660,@AzureSupport Thank you very much,2868671,@796654 Could you post to this forum https://t.co/2TNHxwHy6m  and send us the link? We'd like to have a support engineer answer your question. Thanks! ^SE,True
607064,"@AzureSupport I noticed all unwanted disks are 1TB sized disks while the ones to keep are 4TBs. So I detached all the 1TBs after unmounted them in OS, and removed them safely.",2872633,"@264264 We're happy to hear that the issue is resolved. If you need any further assistance with Azure, let us know. ^MM",True
2872635,@azuresupport #azTechHelp Não consigo acessar o FTP do meu servidor.,2872634,"@797574 We'll try to translate to the best of our abilities, but can only respond in English. Can you provide us with more details? ^MM",True
2872638,"@AzureSupport This is same of my question, but no clear direct answer :-) Thnaks",2872637,@797575 ASR Replication from Azure to Azure is currently supported. Was there something else you were looking for information on? ^MM,True
2872641,"@118056 @AzureSupport 
When will ASR Replication ETA be Supported from Azure to Azure?",2872640,@797575 Great question! We are looking into this and will have a response soon. ^MM,True
2874304,"@AzureSupport I don't have a CSP subscription yet, working on a recommendation for a client?",2874303,@353234 They'll be able to answer your questions about subscriptions as well as any Billing concerns. ^MM,True
2874306,Does anyone know if you can have a Azure Dev/Test subscription under a CSP @118056  subscription @AzureSupport,2874305,@353234 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^MM,True
2875931,@AzureSupport and this https://t.co/S2qyVrlGvO,2875929,@119523 Both of those articles appear to be online and accessible. Try searching for the titles and using the search links. ^MM,True
2875930,"@AzureSupport nice. Was showing ""The resource you are looking for has been removed, had its name changed, or is temporarily unavailable."" for both of these",2875932,"@119523 It looks like there might have been a temporary issue with those blog pages, but it appears to have resolved itself. ^MM",True
2875930,"@AzureSupport nice. Was showing ""The resource you are looking for has been removed, had its name changed, or is temporarily unavailable."" for both of these",2875933,@119523 Let us know if you need further assistance! We're here to help.  ^SE,True
2875937,@AzureSupport wat is source-key in azcopy command to download a file from blob storage account?,2875936,@787022 Hi there. We're looking in to your question and will have a response shortly. ^SE,True
2876387,"@AzureSupport My Azure VM (Windows Server 2016) crashes every time I run a Service Fabric Tutorial - F5 -&gt; 30% loaded -&gt; crash, every time!",2876386,"@798490 Sorry to hear you're having trouble with this. Could you direct message us with more details? ^JN
 https://t.co/EYpi1mphGM",True
2877212,"@AzureSupport There must have been a update or something in Azure tonight. We have not touched this application. And suddenly, since tonight it can't run.",2877210,@798678 Some people have run into similar problems after upgrading to https://t.co/VDXOBDS054 Core 2.0.3: https://t.co/3nC3HFsk09 ^MM,True
2877211,@AzureSupport Thank you. This was solved by adding &lt;PublishWithAspNetCoreTargetManifest&gt;false&lt;/PublishWithAspNetCoreTargetManifest&gt; to the .csproj file..,2877213,"@798678 Good to know, please feel free to contact us again if we can be of further assistance :) ^DY",True
2877215,"@azuresupport #azTechHelp Tonight my https://t.co/jNX3CfEuaQ Core 2.0 app that has been running for weeks suddenly stopped in Azure. I have rebooted the app, and server, and scaled out etc, but nothing starts the app... Just message HTTP Error 502.5 - Process Failure. Any Idea?",2877214,@798678 Check out this article and let us know if you need additional assistance: https://t.co/W2AwyDgOQD ^MM,True
2877217,"@AzureSupport Thanks, the link is https://t.co/P2AzBV6BSi",2877216,@264264 Thanks for providing the link. We've escalated this issue internally. An engineer should reach out to you soon via the forums. ^MM,True
2877220,"@AzureSupport #Import_export I find it quite strange when I was creating a Import to blob in Azure Southeast Asia, the shipping info returns me address of Azure Southeast Australia. Confirmed twice the blob is in Southeast Asia. Is this normal please?",2877219,@264264 Can you create a post on https://t.co/P9NTd3gApd and send us the link? We'd like to connect you with an engineer to discuss. ^MM,True
2877222,@AzureSupport can i increase disk size of VM without changing any other configurations?,2877221,@787022 We found a forum post that might help https://t.co/pA89nTrloq ^SE,True
2877218,"@AzureSupport Confirmed all good - Engineer confirmed ""the shipping address won’t necessarily be the same as your storage account location."" So my import job to Southeast Asia blob shipping disks to Australia Southeast is fine. Good job, thanks and Cheers!",2877223,@264264 Perfect! Thanks for keeping us updated :) ^SN,True
2880690,"@118056 hey I went for free trial and now you deducted 6264.22 from my debit card. This is unfair, I want my money back. I have the email from you support that my intention was to use only free trial. Credit my money back unsubscribe me from any Azure related services.",2880689,"@789541 @118056 Hi Rahul, we would  recommend filing a free billing support case here: https://t.co/heO4tfXwl0 so a member of the billing team can assist you with this. ^DY",True
66488,@azuresupport #azTechHelp is there a defined whitepaper or documentation about how to change region for a VM and for a website (app service + storage account classic) ?,66489,"@131207 Hi there, we have some documentation here: https://t.co/SKi9J6v14i which discusses this process.  ^DY",True
2880693,"@AzureSupport Thanks for replying - No, I'm not getting any error message; just a blank page (https://t.co/rdisR2Vk6m) The file I need to set as default is index.cshtml (https://t.co/2FMQxwrQBQ). Index.cshtml is already added to 'default documents', so I'm not sure what I'm doing wrong.",2880696,@799384 We could not open the links you sent. Can you check if index.cshtml is available in root of the site using  1 ^SN,True
2880698,"@AzureSupport sorry, I meant: littleonesplaygroup . azurewebsites . net / index.cshtml",2880700,@799384 We'd like to have an engineer take a look then. Please post this on  https://t.co/U1BAxPBmjn  and send us the link. ^SN,True
2880701,@AzureSupport Posted - thanks :),2880702,@799384 Great! Can we get the link please? We'll share it with our engineers. ^SN,True
2880703,@AzureSupport Thanks. I already shared the link: it is https://t.co/2FMQxwrQBQ,2880704,@799384 we receive it we will escalate the forum post to the appropriate team. Thanks!  2 ^DB,True
2880703,@AzureSupport Thanks. I already shared the link: it is https://t.co/2FMQxwrQBQ,2880705,"@799384 Just to clarify, we would like the link to the forum post you created. Once  1 ^DB",True
2880706,@AzureSupport https://t.co/884Mz0azVn,2880707,@799384 Thank you!  ^DB,True
2880708,"@azuresupport #azTechHelp
I need to set index.html as the default landing page. I already added to the default document list, but still not working. Any suggestions will be appreciated. Thanks!",2880694,@799384 We're reviewing your query and will provide a follow up soon. Stay tuned!  ^DY,True
66484,"@azuresupport #azTechHelp
Hello, I have Azure sql server database, with one recommandation in error status. I can't delete it, it is unusable. The origin of the bug is : I accepted the recommandation in azure, the index was created, then I removed it manually. Can you help?",66485,@131206 We'd like to have an engineer look into this. Please post here: https://t.co/2TNHxwHy6m  and send us the link.  ^DY,True
2880710,@azuresupport #azTechHelp Azure ADのディレクトリの名称は変えられるのでしょうか。,2880709,"@799385 We're here to help. We'll translate the best we can, but can only respond in English. Please view the response to this forum post for an answer to your question: https://t.co/lTSxsnDsTK ^AL",True
2880713,"@azuresupport #azTechHelp
Voici notre message d'erreur, pourriez-vous nous aider svp ?
Backup failed because your Microsoft Azure subscription has expired. Internal error code: 0x80990B27.
Pour info nous avons encore du crédit sur le compte Azure.",2880712,"@799386 We can only reply in English. For this issue, please create a new subscription management case: https://t.co/heO4tfFVts ^SN",True
2882132,@AzureSupport Does it also work with managed disks?,2882130,@799670 disks from snapshots in the new Resource Group and then deploying the new VM in the new Resource Group.  2 ^SN,True
2882135,@AzureSupport is there an easy way to move a VM from one tenant (directory) to another?,2882134,@799670 Hi there! Our article will guide you thorugh the process: https://t.co/KqBE5i9rob ^SN,True
2882132,@AzureSupport Does it also work with managed disks?,2882133,"@799670 Not at the moment. The process then will be stopping the VM, creating managed disks snapshots, creating new managed  1 ^SN",True
2882137,@AzureSupport Looking for a better solution as changing all occurrences of getdate is a tedious task. Any help regarding this?,2882136,@227601 send us a link so we can escalate this to the engineering team for you.  2 ^DY,True
2882140,@AzureSupport is there any setting change that can help with timezone issue on sql azure. We have existing system that uses est/edt,2882139,"@227601 Hi there, we have some documentation here: https://t.co/JQ9J12dkwF which should be helpful with this.  ^DY",True
2882137,@AzureSupport Looking for a better solution as changing all occurrences of getdate is a tedious task. Any help regarding this?,2882138,"@227601 This may be best addressed by an engineer, please post your query here: https://t.co/2TNHxwHy6m  and  1 ^DY",True
2882142,"@AzureSupport Yes it is coming via Azure Management Portal. I tried with different browser, clearing cache and in incognito mode as well. Still didn't  work",2882144,@799671 Please post this here https://t.co/BhIYB8fAnp including a screenshot and send us the link? We'll share it with an engineer. ^SN,True
2882145,@AzureSupport Thanx. Please do let me know once it is resolved. I have posted this issue on https://t.co/29KaU3b6pL,2882146,@799671 Perfect! Can we get the forum's link so we can raise it to our engineers? ^SN,True
2882147,@AzureSupport Link: https://t.co/KmB4USUI8d,2882148,"@799671 Thanks! We've just escalated it to them, keep an eye on your post for updates. ^SN",True
66498,@azuresupport #azTechHelp Newbie here. How do I create a VM in Azure from an ISO image? I.e. the way you boot a new VM in Hyper-V,66499,"@131209 Hi there, we found a forum discussing a similar question here: https://t.co/U1yX1errKC . Let us know if this is of help.  ^DY",True
2074127,@azuresupport #azTechHelp,2074128,@613427 o you still need any help? Please let us know if there is anything we can do to help.  ^MB,True
2152936,@azuresupport #azTechHelp não consigo adicionar a api de tradução de texto para fazer um teste,2152937,@632618 We wanted to check back in and see if the forum provided has helped you? Let us know!  ^MB,True
2882151,@AzureSupport Sure I'll do that. https://t.co/6X8jl5Sde5,2882149,"@425793 Thanks, just select the Subscription Management option for case type and it will get to the right team.  ^DY",True
2882153,"@AzureSupport When I click the ""Location"" dropdown, I can't see ""East Asia""",2882152,"@425793 Thanks, sounds like it may be an account issue. Please open a free support case here: https://t.co/heO4tfFVts  ^DY",True
2882155,@azuresupport #azhelp: Somehow I can't create Azure SQL on East Asia. I remember I was able to create 1 previously. Did I miss something?,2882154,@425793 We'd be happy to help. Are you receiving any error messages? ^DY,True
2270647,@azuresupport #azTechHelp #azuresucks cannot create Face API - Write Deployments fails. Seems like I need to buy support plan even before I can start to spend my money,2270648,"@660680 Just following up. Were you able to create the forum? If so, please send the link our way. ^MB",True
2323154,@AzureSupport @86990 Currently cannot create new MySQL servers. Chrome also show a really large JS error. https://t.co/ClZsJwPq0f,2323155,@673120 Are you still seeing this issue? Please let us know if there is anything we can do to help.  ^MB,True
2563188,@AzureSupport #azTechHelp is the Face API Service down? I keep getting access denied errors and deployment fails in azure?!,2563189,"@727366 Just following up. Were you able to create the forum? If so, please send the link our way. ^MB",True
2688882,@azuresupport #azhelp: It's impossible that Azure VM keeps crashing ... something wrong with Azure Cloud. how can I speak to someone to explain what I'm experiencing?,2688883,"@756011 Just following up. Were you able to create the forum? If so, please send the link our way. ^MB",True
2883582,@191997 Is there a template for an Azure Analysis Services model? Please.,2883581,"@614455 We'd be happy to help, could you Direct Message us with more details on what you are looking to deploy? ^DY",True
2885173,"What would happen if I were to pump nearly 100GB per day through a 500MB per day free tier of Log Analytics, @AzureSupport ?

Erm... Asking for a friend... 🙄😏 https://t.co/T4mIzcZdYT",2885172,@210446 Please ask your friend to fill a free billing support case here: https://t.co/heO4tfFVts. :) ^SN,True
66520,@azuresupport #azTechHelp is coco artefact available on devTest lab?,66521,@131213 We are investigating this and will have a response for you shortly.  ^DY,True
2885176,@AzureSupport The link on your feedback email 404's,2885175,"@131210 Understood, please could you forward us the link in question so we can escalate this to the appropriate team? ^DY",True
66517,"Hey @AzureSupport, I really want to like the platform &amp; it is very useful but this kind of sums up the experience. https://t.co/4b6BqgVcAV",66518,@131210 We're sorry to hear you are having trouble. Could you provide us with more details so we can look into this for you? ^DY,True
2886692,"@AzureSupport No, any message just the page still updating.",2886691,@800569 We need a little more than 280 characters to best advise. Can you please DM us and we'll respond? https://t.co/ObUanPWteA  ^AL,True
2886694,"@azuresupport #azTechHelp Hi, windows virtual machine won't start. The portal stuck updating status and I can't connect to.",2886693,@800569 Are you seeing any specific error messages? ^AL,True
2888666,"@AzureSupport Still with 'active' status on Azure Portal on our VMs Resource Health section... And I can't connect to one of them by any means; RDP settings reset, etc... https://t.co/oGIQ72aBC9",2888665,@800961 that same page. We also encourage you to contact support from the resource health blade.  2 ^SN,True
2888669,"@azuresupport #AHD:NVT3-9UO
Is this issue that's preventing RDP connection to some VMs?",2888668,"@800961 This issue was mitigated already, so no further impact is expected at this point. ^SN",True
2888666,"@AzureSupport Still with 'active' status on Azure Portal on our VMs Resource Health section... And I can't connect to one of them by any means; RDP settings reset, etc... https://t.co/oGIQ72aBC9",2888667,"@800961 We can confirm that this issue got resolved on the 22nd, please ""report incorrect status"" from  1 ^SN",True
2888671,@azuresupport #azTechHelp,2888670,@800962 Hello! How can we help? ^SN,True
2888674,@AzureSupport Why might one of my @118056 AD members not be able to login to an Azure AD joined Win10 computer? (they have done it before),2888672,@800963 Have you checked your users settings? This documentation may help with that: https://t.co/XwoqgWQnKm ^AL,True
2888673,"@AzureSupport I have, they were able to login to may laptop, but not another one. What to check on that laptop https://t.co/5Y0Pc3fnB5",2888675,@800963 Can you create a forum post with the tag “azure-ad-b2c” and send us the link? https://t.co/ylSGtw9O3B  ^AL,True
2888676,@AzureSupport DONE - https://t.co/IeGZ0wjCxs But that's the wrong forum for this question...,2888677,@800963 Thank you. We have raised this internally so that an engineer can respond. ^AL,True
2890976,@azuresupport #azTechHelp,2890973,"@801462 Hi there, we're here to help. What can we assist you with today? ^DY",True
2890974,"@AzureSupport We have 2 questions: 
Q1: Where did the IP go?
Q2: If the subscription went suspended (as our case), do they deallocate the IP address? we hope to get some clarification",2890977,@801462 an engineer can look into this more closely for you. Feel free to keep us updated.  2 ^DY,True
2890974,"@AzureSupport We have 2 questions: 
Q1: Where did the IP go?
Q2: If the subscription went suspended (as our case), do they deallocate the IP address? we hope to get some clarification",2890978,@801462 Thanks for getting back to us. We recommend filing a free Subscription Management case here: https://t.co/heO4tfFVts so  1 ^DY,True
2890983,@AzureSupport Thanks for the incredible help,2890982,"@171988 Glad to be able to help, please let us know if we can be of further assistance :) ^DY",True
2890987,"@azuresupport #azhelp: what is the bit encryption for a standard ssl certificate purchased in Azure?
128 bit? more?",2890986,@171988 We are investigating this and will have a response for you shortly.  ^DY,True
2890989,"@AzureSupport Don't see any error, using fotinet ldap settings, just say it fails, but with another existing user it succeeded",2890991,"@801464 Thanks for that, please could you post here: https://t.co/qNh43KCQcX and send us a link so we can escalate this for you? ^DY",True
